Date,HEROMOTOCO.NS
2019-05-22,2184.225341796875
2019-05-23,2219.70361328125
2019-05-24,2288.4345703125
2019-05-27,2282.56884765625
2019-05-28,2219.380615234375
2019-05-29,2205.139892578125
2019-05-30,2196.806640625
2019-05-31,2168.529296875
2019-06-03,2297.98193359375
2019-06-04,2227.146484375
2019-06-06,2256.314453125
2019-06-07,2235.318603515625
2019-06-10,2220.9169921875
2019-06-11,2246.1201171875
2019-06-12,2207.203369140625
2019-06-13,2188.63525390625
2019-06-14,2160.47900390625
2019-06-17,2142.638916015625
2019-06-18,2158.456298828125
2019-06-19,2108.57666015625
2019-06-20,2156.757080078125
2019-06-21,2108.454833984375
2019-06-24,2092.47607421875
2019-06-25,2091.181396484375
2019-06-26,2082.241455078125
2019-06-27,2102.30615234375
2019-06-28,2088.633056640625
2019-07-01,2116.95068359375
2019-07-02,2101.21435546875
2019-07-03,2093.487548828125
2019-07-04,2108.57666015625
2019-07-05,2032.64501953125
2019-07-08,1925.72509765625
2019-07-09,1977.4661865234375
2019-07-10,1941.7855224609375
2019-07-11,2029.0037841796875
2019-07-12,2079.166748046875
2019-07-15,2059.546875
2019-07-16,2084.783935546875
2019-07-17,2067.24853515625
2019-07-18,2031.606201171875
2019-07-19,1956.1822509765625
2019-07-22,1969.537841796875
2019-07-23,2023.28955078125
2019-07-24,1969.2921142578125
2019-07-25,1955.44482421875
2019-07-26,2021.650634765625
2019-07-29,1970.234619140625
2019-07-30,1850.8099365234375
2019-07-31,1930.53564453125
2019-08-01,1940.737060546875
2019-08-02,1968.10400390625
2019-08-05,1965.8914794921875
2019-08-06,2022.6749267578125
2019-08-07,2052.745849609375
2019-08-08,2120.46728515625
2019-08-09,2148.613037109375
2019-08-13,2103.1787109375
2019-08-14,2158.363525390625
2019-08-16,2186.918701171875
2019-08-19,2156.1923828125
2019-08-20,2187.123779296875
2019-08-21,2223.99560546875
2019-08-22,2151.890380859375
2019-08-23,2163.32080078125
2019-08-26,2122.96630859375
2019-08-27,2142.222412109375
2019-08-28,2104.57177734375
2019-08-29,2087.569580078125
2019-08-30,2107.480224609375
2019-09-03,2095.517333984375
2019-09-04,2102.605224609375
2019-09-05,2135.216064453125
2019-09-06,2179.503173828125
2019-09-09,2205.4375
2019-09-11,2261.60498046875
2019-09-12,2245.709228515625
2019-09-13,2275.08447265625
2019-09-16,2243.988037109375
2019-09-17,2104.939697265625
2019-09-18,2110.798828125
2019-09-19,2074.868896484375
2019-09-20,2345.79638671875
2019-09-23,2310.931884765625
2019-09-24,2258.16357421875
2019-09-25,2215.8017578125
2019-09-26,2261.564697265625
2019-09-27,2236.204345703125
2019-09-30,2216.21142578125
2019-10-01,2202.774169921875
2019-10-03,2185.648681640625
2019-10-04,2186.345458984375
2019-10-07,2191.015625
2019-10-09,2133.9462890625
2019-10-10,2131.89794921875
2019-10-11,2128.6201171875
2019-10-14,2137.920654296875
2019-10-15,2192.408447265625
2019-10-16,2132.307373046875
2019-10-17,2154.3076171875
2019-10-18,2168.196044921875
2019-10-22,2191.54833984375
2019-10-23,2222.88916015625
2019-10-24,2209.042236328125
2019-10-25,2177.537353515625
2019-10-27,2186.837158203125
2019-10-29,2213.589599609375
2019-10-30,2199.619384765625
2019-10-31,2215.760986328125
2019-11-01,2218.177978515625
2019-11-04,2166.02490234375
2019-11-05,2183.6416015625
2019-11-06,2194.580078125
2019-11-07,2180.2412109375
2019-11-08,2168.851806640625
2019-11-11,2125.46533203125
2019-11-13,2121.450927734375
2019-11-14,2123.5400390625
2019-11-15,2083.84130859375
2019-11-18,2050.8203125
2019-11-19,2023.002197265625
2019-11-20,2024.2724609375
2019-11-21,2002.1085205078125
2019-11-22,2000.5921630859375
2019-11-25,2031.237060546875
2019-11-26,2044.02001953125
2019-11-27,2067.494873046875
2019-11-28,2020.8311767578125
2019-11-29,1993.9967041015625
2019-12-02,1972.2008056640625
2019-12-03,1984.8603515625
2019-12-04,1998.4622802734375
2019-12-05,1963.720703125
2019-12-06,1935.5338134765625
2019-12-09,1951.552490234375
2019-12-10,1909.1497802734375
2019-12-11,1881.5367431640625
2019-12-12,1912.4681396484375
2019-12-13,1915.8280029296875
2019-12-16,1891.4921875
2019-12-17,1888.6241455078125
2019-12-18,1894.3599853515625
2019-12-19,1936.76318359375
2019-12-20,1960.9344482421875
2019-12-23,1982.9759521484375
2019-12-24,1993.2591552734375
2019-12-26,1998.175537109375
2019-12-27,2001.288818359375
2019-12-30,2031.2779541015625
2019-12-31,2001.7802734375
2020-01-01,1993.1773681640625
2020-01-02,1990.6368408203125
2020-01-03,1993.01318359375
2020-01-06,1940.4093017578125
2020-01-07,1923.939453125
2020-01-08,1898.9486083984375
2020-01-09,1929.265380859375
2020-01-10,1936.55810546875
2020-01-13,1939.261962890625
2020-01-14,1975.8470458984375
2020-01-15,2029.0247802734375
2020-01-16,1994.77490234375
2020-01-17,2010.75244140625
2020-01-20,1979.28857421875
2020-01-21,1965.4412841796875
2020-01-22,1965.7281494140625
2020-01-23,1990.8828125
2020-01-24,2022.7567138671875
2020-01-27,2012.1866455078125
2020-01-28,2022.92041015625
2020-01-29,2037.25927734375
2020-01-30,2033.941162109375
2020-01-31,2049.9599609375
2020-02-03,1946.9639892578125
2020-02-04,2017.348388671875
2020-02-05,1944.588134765625
2020-02-06,1975.765380859375
2020-02-07,2002.1085205078125
2020-02-10,1954.789306640625
2020-02-11,1963.5977783203125
2020-02-12,1985.392822265625
2020-02-13,1973.8402099609375
2020-02-14,1930.86328125
2020-02-17,1923.9959716796875
2020-02-18,1898.1275634765625
2020-02-19,1897.2430419921875
2020-02-20,1887.6793212890625
2020-02-24,1840.4503173828125
2020-02-25,1840.408203125
2020-02-26,1805.3551025390625
2020-02-27,1778.138671875
2020-02-28,1728.8455810546875
2020-03-02,1664.5533447265625
2020-03-03,1731.4576416015625
2020-03-04,1724.2950439453125
2020-03-05,1739.0830078125
2020-03-06,1717.51220703125
2020-03-09,1648.20654296875
2020-03-11,1715.6162109375
2020-03-12,1607.044677734375
2020-03-13,1587.4537353515625
2020-03-16,1502.8125
2020-03-17,1551.3896484375
2020-03-18,1416.570556640625
2020-03-19,1442.9444580078125
2020-03-20,1529.945068359375
2020-03-23,1361.6737060546875
2020-03-24,1370.98486328125
2020-03-25,1405.195068359375
2020-03-26,1518.3167724609375
2020-03-27,1399.76025390625
2020-03-30,1309.009765625
2020-03-31,1345.2005615234375
2020-04-01,1381.6016845703125
2020-04-03,1333.06689453125
2020-04-07,1490.762939453125
2020-04-08,1534.9586181640625
2020-04-09,1677.5718994140625
2020-04-13,1617.029541015625
2020-04-15,1537.0230712890625
2020-04-16,1502.096435546875
2020-04-17,1546.9658203125
2020-04-20,1521.645263671875
2020-04-21,1539.929931640625
2020-04-22,1590.5712890625
2020-04-23,1571.4859619140625
2020-04-24,1596.59619140625
2020-04-27,1630.6380615234375
2020-04-28,1637.2947998046875
2020-04-29,1660.1719970703125
2020-04-30,1825.7044677734375
2020-05-04,1685.82958984375
2020-05-05,1656.04296875
2020-05-06,1707.7799072265625
2020-05-07,1685.49267578125
2020-05-08,1653.725830078125
2020-05-11,1759.9378662109375
2020-05-12,1781.551025390625
2020-05-13,1843.3155517578125
2020-05-14,1888.606201171875
2020-05-15,1848.328857421875
2020-05-18,1744.6866455078125
2020-05-19,1747.172119140625
2020-05-20,1705.1256103515625
2020-05-21,1785.932861328125
2020-05-22,1812.138427734375
2020-05-26,1781.0032958984375
2020-05-27,1833.2459716796875
2020-05-28,1936.425048828125
2020-05-29,1989.299560546875
2020-06-01,1960.1865234375
2020-06-02,1953.4034423828125
2020-06-03,1938.1943359375
2020-06-04,1962.6724853515625
2020-06-05,1972.2783203125
2020-06-08,2009.05859375
2020-06-09,2011.5865478515625
2020-06-10,1931.495361328125
2020-06-11,1946.409912109375
2020-06-12,2023.846923828125
2020-06-15,1978.59765625
2020-06-16,2018.875244140625
2020-06-17,1991.363525390625
2020-06-18,1992.7540283203125
2020-06-19,1985.0859375
2020-06-22,2032.9049072265625
2020-06-23,2038.171142578125
2020-06-24,2101.32568359375
2020-06-25,2156.85400390625
2020-06-26,2140.634033203125
2020-06-29,2109.962158203125
2020-06-30,2146.11083984375
2020-07-01,2146.531982421875
2020-07-02,2250.974609375
2020-07-03,2307.303955078125
2020-07-06,2334.857421875
2020-07-07,2316.615234375
2020-07-08,2291.251708984375
2020-07-09,2267.869140625
2020-07-10,2259.2744140625
2020-07-13,2266.394775390625
2020-07-14,2200.796630859375
2020-07-15,2231.299560546875
2020-07-16,2287.54443359375
2020-07-17,2329.04345703125
2020-07-20,2410.01904296875
2020-07-21,2417.6025390625
2020-07-22,2332.3720703125
2020-07-23,2335.068115234375
2020-07-24,2309.3681640625
2020-07-27,2311.81201171875
2020-07-28,2394.093505859375
2020-07-29,2342.483642578125
2020-07-30,2299.0771484375
2020-07-31,2275.737548828125
2020-08-03,2237.30517578125
2020-08-04,2300.905029296875
2020-08-05,2292.105224609375
2020-08-06,2299.502197265625
2020-08-07,2300.990234375
2020-08-10,2297.54638671875
2020-08-11,2306.644775390625
2020-08-12,2358.638427734375
2020-08-13,2388.950439453125
2020-08-14,2383.97607421875
2020-08-17,2488.89892578125
2020-08-18,2486.305419921875
2020-08-19,2493.873046875
2020-08-20,2513.42919921875
2020-08-21,2579.239501953125
2020-08-24,2563.5947265625
2020-08-25,2525.077880859375
2020-08-26,2687.47900390625
2020-08-27,2671.323974609375
2020-08-28,2601.21923828125
2020-08-31,2555.942626953125
2020-09-01,2547.057373046875
2020-09-02,2502.80078125
2020-09-03,2500.972900390625
2020-09-04,2478.69580078125
2020-09-07,2431.888671875
2020-09-08,2434.481689453125
2020-09-09,2469.173095703125
2020-09-10,2507.22216796875
2020-09-11,2544.208984375
2020-09-14,2575.03076171875
2020-09-15,2582.385986328125
2020-09-16,2598.583251953125
2020-09-17,2602.664794921875
2020-09-18,2646.58056640625
2020-09-21,2597.860595703125
2020-09-22,2550.92626953125
2020-09-23,2514.024658203125
2020-09-24,2481.33154296875
2020-09-25,2552.499267578125
2020-09-28,2626.38720703125
2020-09-29,2699.552490234375
2020-09-30,2676.04248046875
2020-10-01,2679.5712890625
2020-10-05,2660.652587890625
2020-10-06,2666.732421875
2020-10-07,2749.462890625
2020-10-08,2788.14990234375
2020-10-09,2829.176025390625
2020-10-12,2792.869384765625
2020-10-13,2795.717529296875
2020-10-14,2815.06103515625
2020-10-15,2818.037109375
2020-10-16,2845.37353515625
2020-10-19,2762.259521484375
2020-10-20,2752.82177734375
2020-10-21,2702.443603515625
2020-10-22,2620.095703125
2020-10-23,2645.220703125
2020-10-26,2464.02880859375
2020-10-27,2475.932373046875
2020-10-28,2505.054443359375
2020-10-29,2460.670166015625
2020-10-30,2380.575439453125
2020-11-02,2411.05712890625
2020-11-03,2497.572265625
2020-11-04,2523.59033203125
2020-11-05,2503.481201171875
2020-11-06,2504.416259765625
2020-11-09,2511.898681640625
2020-11-10,2509.347900390625
2020-11-11,2601.942138671875
2020-11-12,2623.751220703125
2020-11-13,2660.39794921875
2020-11-14,2649.174072265625
2020-11-17,2577.411865234375
2020-11-18,2536.34375
2020-11-19,2541.02001953125
2020-11-20,2549.650634765625
2020-11-23,2601.601806640625
2020-11-24,2613.845703125
2020-11-25,2558.23828125
2020-11-26,2571.67236328125
2020-11-27,2643.350341796875
2020-12-01,2644.54052734375
2020-12-02,2658.10205078125
2020-12-03,2669.708251953125
2020-12-04,2704.228759765625
2020-12-07,2698.787109375
2020-12-08,2693.6005859375
2020-12-09,2712.94384765625
2020-12-10,2716.005126953125
2020-12-11,2708.3525390625
2020-12-14,2647.43115234375
2020-12-15,2646.325927734375
2020-12-16,2650.704833984375
2020-12-17,2646.58056640625
2020-12-18,2665.83935546875
2020-12-21,2545.7822265625
2020-12-22,2592.54638671875
2020-12-23,2584.8515625
2020-12-24,2612.952880859375
2020-12-28,2621.031005859375
2020-12-29,2613.718017578125
2020-12-30,2637.015380859375
2020-12-31,2644.327392578125
2021-01-01,2638.078369140625
2021-01-04,2588.082763671875
2021-01-05,2607.936279296875
2021-01-06,2621.83837890625
2021-01-07,2597.77587890625
2021-01-08,2687.776611328125
2021-01-11,2718.89599609375
2021-01-12,2761.876953125
2021-01-13,2769.147216796875
2021-01-14,2777.4794921875
2021-01-15,2723.402587890625
2021-01-18,2689.51953125
2021-01-19,2748.825439453125
2021-01-20,2785.131591796875
2021-01-21,2761.069580078125
2021-01-22,2869.5634765625
2021-01-25,2954.632080078125
2021-01-27,2855.66162109375
2021-01-28,2888.6943359375
2021-01-29,2768.50927734375
2021-02-01,2840.44140625
2021-02-02,2800.6494140625
2021-02-03,2874.580078125
2021-02-04,2925.5107421875
2021-02-05,2915.732666015625
2021-02-08,2971.680419921875
2021-02-09,2975.4638671875
2021-02-10,3009.049560546875
2021-02-11,3011.2177734375
2021-02-12,2989.32373046875
2021-02-15,3002.01416015625
2021-02-16,2998.67919921875
2021-02-17,3104.755126953125
2021-02-18,3051.7822265625
2021-02-19,2936.4365234375
2021-02-22,2957.61767578125
2021-02-23,2950.080322265625
2021-02-24,2981.396484375
2021-02-25,2975.159423828125
2021-02-26,2792.893798828125
2021-03-01,2902.21875
2021-03-02,3011.54296875
2021-03-03,2966.453369140625
2021-03-04,2962.55517578125
2021-03-05,2998.80908203125
2021-03-08,3000.758056640625
2021-03-09,2987.67724609375
2021-03-10,2962.122314453125
2021-03-12,2902.52197265625
2021-03-15,2827.6748046875
2021-03-16,2819.791748046875
2021-03-17,2763.91650390625
2021-03-18,2691.712158203125
2021-03-19,2702.06396484375
2021-03-22,2681.879638671875
2021-03-23,2657.277099609375
2021-03-24,2628.170166015625
2021-03-25,2548.299072265625
2021-03-26,2544.9638671875
2021-03-30,2567.53076171875
2021-03-31,2523.999755859375
2021-04-01,2560.817138671875
2021-04-05,2500.8701171875
2021-04-06,2501.779541015625
2021-04-07,2548.255859375
2021-04-08,2536.474365234375
2021-04-09,2523.393310546875
2021-04-12,2413.548583984375
2021-04-13,2482.20166015625
2021-04-15,2479.776123046875
2021-04-16,2507.75732421875
2021-04-19,2413.072509765625
2021-04-20,2446.120849609375
2021-04-22,2469.900390625
2021-04-23,2481.075439453125
2021-04-26,2481.508544921875
2021-04-27,2516.982666015625
2021-04-28,2534.9580078125
2021-04-29,2477.65380859375
2021-04-30,2442.179443359375
2021-05-03,2419.7431640625
2021-05-04,2405.448974609375
2021-05-05,2415.367919921875
2021-05-06,2523.73974609375
2021-05-07,2478.259765625
2021-05-10,2457.0361328125
2021-05-11,2458.812255859375
2021-05-12,2460.371337890625
2021-05-14,2436.288818359375
2021-05-17,2473.01904296875
2021-05-18,2518.23876953125
2021-05-19,2525.212646484375
2021-05-20,2481.9853515625
2021-05-21,2498.7041015625
2021-05-24,2512.60791015625
2021-05-25,2537.947021484375
2021-05-26,2568.2666015625
2021-05-27,2591.309814453125
2021-05-28,2591.5263671875
2021-05-31,2605.343994140625
2021-06-01,2578.70556640625
2021-06-02,2575.110595703125
2021-06-03,2606.079833984375
2021-06-04,2640.7744140625
2021-06-07,2644.109619140625
2021-06-08,2647.31494140625
2021-06-09,2619.203857421875
2021-06-10,2606.642822265625
2021-06-11,2602.614990234375
2021-06-14,2586.41552734375
2021-06-15,2604.953857421875
2021-06-16,2577.535888671875
2021-06-17,2524.43310546875
2021-06-18,2504.724853515625
2021-06-21,2507.75732421875
2021-06-22,2518.325439453125
2021-06-23,2536.77734375
2021-06-24,2518.23876953125
2021-06-25,2546.1767578125
2021-06-28,2550.031982421875
2021-06-29,2536.04150390625
2021-06-30,2514.47119140625
2021-07-01,2531.709716796875
2021-07-02,2529.4140625
2021-07-05,2545.18017578125
2021-07-06,2528.89453125
2021-07-07,2523.78369140625
2021-07-08,2512.56494140625
2021-07-09,2509.4462890625
2021-07-12,2510.6591796875
2021-07-13,2515.77001953125
2021-07-14,2512.824462890625
2021-07-15,2498.9208984375
2021-07-16,2516.289794921875
2021-07-19,2501.04345703125
2021-07-20,2459.375
2021-07-22,2480.569091796875
2021-07-23,2477.72900390625
2021-07-26,2456.09765625
2021-07-27,2441.7646484375
2021-07-28,2427.649658203125
2021-07-29,2399.6826171875
2021-07-30,2415.06396484375
2021-08-02,2431.582763671875
2021-08-03,2463.832763671875
2021-08-04,2451.9462890625
2021-08-05,2463.570556640625
2021-08-06,2476.679931640625
2021-08-09,2478.86474609375
2021-08-10,2444.561279296875
2021-08-11,2431.058349609375
2021-08-12,2432.238037109375
2021-08-13,2422.8427734375
2021-08-16,2401.124755859375
2021-08-17,2431.932373046875
2021-08-18,2415.326416015625
2021-08-20,2357.556640625
2021-08-23,2342.786376953125
2021-08-24,2338.635009765625
2021-08-25,2336.974365234375
2021-08-26,2313.9013671875
2021-08-27,2337.061767578125
2021-08-30,2382.683349609375
2021-08-31,2396.31787109375
2021-09-01,2395.443603515625
2021-09-02,2386.266845703125
2021-09-03,2446.65869140625
2021-09-06,2462.171875
2021-09-07,2445.173095703125
2021-09-08,2445.697265625
2021-09-09,2444.255126953125
2021-09-13,2438.22509765625
2021-09-14,2492.323974609375
2021-09-15,2512.64404296875
2021-09-16,2552.366455078125
2021-09-17,2562.592041015625
2021-09-20,2525.360595703125
2021-09-21,2491.231689453125
2021-09-22,2488.39111328125
2021-09-23,2493.50390625
2021-09-24,2476.373779296875
2021-09-27,2545.85546875
2021-09-28,2552.49755859375
2021-09-29,2522.432373046875
2021-09-30,2475.543701171875
2021-10-01,2489.04638671875
2021-10-04,2495.68896484375
2021-10-05,2486.0751953125
2021-10-06,2445.522705078125
2021-10-07,2483.540771484375
2021-10-08,2483.93408203125
2021-10-11,2497.655517578125
2021-10-12,2549.0888671875
2021-10-13,2556.56103515625
2021-10-14,2558.833740234375
2021-10-18,2538.12060546875
2021-10-19,2513.60546875
2021-10-20,2461.12353515625
2021-10-21,2409.470947265625
2021-10-22,2398.328125
2021-10-25,2348.205078125
2021-10-26,2360.178955078125
2021-10-27,2351.133056640625
2021-10-28,2331.555908203125
2021-10-29,2322.248046875
2021-11-01,2342.874267578125
2021-11-02,2346.0205078125
2021-11-03,2308.56982421875
2021-11-04,2340.0771484375
2021-11-08,2344.796630859375
2021-11-09,2372.283203125
2021-11-10,2376.17236328125
2021-11-11,2360.5283203125
2021-11-12,2344.927734375
2021-11-15,2353.842529296875
2021-11-16,2404.22705078125
2021-11-17,2402.872314453125
2021-11-18,2346.5009765625
2021-11-22,2302.58349609375
2021-11-23,2300.48583984375
2021-11-24,2290.740966796875
2021-11-25,2267.711669921875
2021-11-26,2210.640869140625
2021-11-29,2176.905517578125
2021-11-30,2140.635009765625
2021-12-01,2139.673583984375
2021-12-02,2161.086181640625
2021-12-03,2152.1279296875
2021-12-06,2115.02783203125
2021-12-07,2151.56005859375
2021-12-08,2176.774169921875
2021-12-09,2203.255859375
2021-12-10,2208.412353515625
2021-12-13,2180.576171875
2021-12-14,2170.78759765625
2021-12-15,2191.19482421875
2021-12-16,2159.688232421875
2021-12-17,2136.571044921875
2021-12-20,2059.660888671875
2021-12-21,2051.576904296875
2021-12-22,2052.80029296875
2021-12-23,2091.168212890625
2021-12-24,2090.949462890625
2021-12-27,2099.296142578125
2021-12-28,2113.104736328125
2021-12-29,2126.60791015625
2021-12-30,2125.427490234375
2021-12-31,2151.822265625
2022-01-03,2164.494873046875
2022-01-04,2171.748779296875
2022-01-05,2190.18994140625
2022-01-06,2181.44970703125
2022-01-07,2184.159423828125
2022-01-10,2253.20361328125
2022-01-11,2244.59521484375
2022-01-12,2264.041259765625
2022-01-13,2266.75048828125
2022-01-14,2245.8623046875
2022-01-17,2361.052734375
2022-01-18,2353.492431640625
2022-01-19,2359.56689453125
2022-01-20,2368.00048828125
2022-01-21,2403.528076171875
2022-01-24,2365.160400390625
2022-01-25,2431.451416015625
2022-01-27,2372.8515625
2022-01-28,2335.401611328125
2022-01-31,2380.979248046875
2022-02-01,2383.12060546875
2022-02-02,2361.839111328125
2022-02-03,2430.970703125
2022-02-04,2378.7509765625
2022-02-07,2314.33837890625
2022-02-08,2335.226318359375
2022-02-09,2384.9560546875
2022-02-10,2389.54443359375
2022-02-11,2375.998046875
2022-02-14,2314.731689453125
2022-02-15,2428.479736328125
2022-02-16,2435.602783203125
2022-02-17,2441.41455078125
2022-02-18,2424.45947265625
2022-02-21,2423.8349609375
2022-02-22,2439.601318359375
2022-02-23,2385.6904296875
2022-02-24,2224.673583984375
2022-02-25,2285.41748046875
2022-02-28,2264.91650390625
2022-03-02,2167.412841796875
2022-03-03,2159.46240234375
2022-03-04,2064.68359375
2022-03-07,1964.0980224609375
2022-03-08,2011.3975830078125
2022-03-09,2046.1026611328125
2022-03-10,2073.125
2022-03-11,2082.4599609375
2022-03-14,2092.01806640625
2022-03-15,2071.025390625
2022-03-16,2116.67333984375
2022-03-17,2161.69580078125
2022-03-21,2136.37060546875
2022-03-22,2165.045654296875
2022-03-23,2139.1396484375
2022-03-24,2154.7724609375
2022-03-25,2124.623779296875
2022-03-28,2124.221435546875
2022-03-29,1974.7728271484375
2022-03-30,2029.2637939453125
2022-03-31,2049.36328125
2022-04-01,2001.124755859375
2022-04-04,2065.085205078125
2022-04-05,2083.39794921875
2022-04-06,2096.484619140625
2022-04-07,2099.790283203125
2022-04-08,2110.375244140625
2022-04-11,2086.211669921875
2022-04-12,2052.713134765625
2022-04-13,2031.72021484375
2022-04-18,2041.546630859375
2022-04-19,2021.7603759765625
2022-04-20,2032.12255859375
2022-04-21,2070.355712890625
2022-04-22,2049.452392578125
2022-04-25,2044.4053955078125
2022-04-26,2150.3955078125
2022-04-27,2233.2490234375
2022-04-28,2248.703125
2022-04-29,2239.189453125
2022-05-02,2221.904296875
2022-05-04,2152.405517578125
2022-05-05,2234.722900390625
2022-05-06,2289.839599609375
2022-05-09,2226.772705078125
2022-05-10,2206.226806640625
2022-05-11,2206.718017578125
2022-05-12,2144.99072265625
2022-05-13,2187.824462890625
2022-05-16,2229.586181640625
2022-05-17,2254.24169921875
2022-05-18,2268.08740234375
2022-05-19,2247.094970703125
2022-05-20,2313.77978515625
2022-05-23,2344.6435546875
2022-05-24,2355.631103515625
2022-05-25,2317.844482421875
2022-05-26,2355.1396484375
2022-05-27,2429.596435546875
2022-05-30,2474.931396484375
2022-05-31,2477.923828125
2022-06-01,2463.36328125
2022-06-02,2378.946533203125
2022-06-03,2308.06298828125
2022-06-06,2269.651123046875
2022-06-07,2296.539306640625
2022-06-08,2310.028076171875
2022-06-09,2320.881591796875
2022-06-10,2324.32080078125
2022-06-13,2321.507080078125
2022-06-14,2284.703125
2022-06-15,2327.31396484375
2022-06-16,2250.26611328125
2022-06-17,2204.127197265625
2022-06-20,2190.862060546875
2022-06-21,2232.5341796875
2022-06-22,2255.090087890625
2022-06-23,2388.7724609375
2022-06-24,2465.4619140625
2022-06-27,2461.4873046875
2022-06-28,2471.49169921875
2022-06-29,2458.7177734375
2022-06-30,2429.5068359375
2022-07-01,2468.9013671875
2022-07-04,2465.908935546875
2022-07-05,2445.184326171875
2022-07-06,2529.645751953125
2022-07-07,2536.4794921875
2022-07-08,2545.278564453125
2022-07-11,2562.07275390625
2022-07-12,2568.682861328125
2022-07-13,2539.96337890625
2022-07-14,2494.80712890625
2022-07-15,2501.283447265625
2022-07-18,2517.273193359375
2022-07-19,2502.310791015625
2022-07-20,2525.134521484375
2022-07-21,2543.9384765625
2022-07-22,2565.19921875
2022-07-25,2535.943603515625
2022-07-26,2501.908935546875
2022-07-27,2517.1064453125
2022-07-28,2515.4326171875
2022-07-29,2549.2197265625
2022-08-01,2569.799560546875
2022-08-02,2507.064697265625
2022-08-03,2534.610107421875
2022-08-04,2539.2236328125
2022-08-05,2506.386474609375
2022-08-08,2476.851318359375
2022-08-10,2510.683349609375
2022-08-11,2519.593505859375
2022-08-12,2498.426025390625
2022-08-16,2548.269775390625
2022-08-17,2635.518798828125
2022-08-18,2630.769775390625
2022-08-19,2567.8544921875
2022-08-22,2515.296875
2022-08-23,2535.96728515625
2022-08-24,2538.6357421875
2022-08-25,2532.710693359375
2022-08-26,2557.089599609375
2022-08-29,2557.361328125
2022-08-30,2566.9951171875
2022-09-01,2602.229248046875
2022-09-02,2555.642333984375
2022-09-05,2570.930419921875
2022-09-06,2593.093017578125
2022-09-07,2582.418701171875
2022-09-08,2584.725341796875
2022-09-09,2567.67333984375
2022-09-12,2585.267822265625
2022-09-13,2596.213623046875
2022-09-14,2579.478759765625
2022-09-15,2524.116943359375
2022-09-16,2429.04296875
2022-09-19,2446.4111328125
2022-09-20,2507.15576171875
2022-09-21,2511.76904296875
2022-09-22,2512.04052734375
2022-09-23,2498.562255859375
2022-09-26,2461.744873046875
2022-09-27,2386.57177734375
2022-09-28,2344.14599609375
2022-09-29,2294.34765625
2022-09-30,2306.0166015625
2022-10-03,2284.623046875
2022-10-04,2371.691162109375
2022-10-06,2393.673095703125
2022-10-07,2374.540283203125
2022-10-10,2325.28466796875
2022-10-11,2305.066650390625
2022-10-12,2306.78564453125
2022-10-13,2303.52880859375
2022-10-14,2293.985595703125
2022-10-17,2310.08740234375
2022-10-18,2317.595703125
2022-10-19,2298.780029296875
2022-10-20,2320.807373046875
2022-10-21,2324.697021484375
2022-10-24,2335.597412109375
2022-10-25,2338.9443359375
2022-10-27,2361.695068359375
2022-10-28,2397.0654296875
2022-10-31,2421.489501953125
2022-11-01,2418.142333984375
2022-11-02,2391.72802734375
2022-11-03,2393.899169921875
2022-11-04,2341.929443359375
2022-11-07,2371.012451171875
2022-11-09,2398.557861328125
2022-11-10,2453.73876953125
2022-11-11,2413.93603515625
2022-11-14,2431.937744140625
2022-11-15,2470.24755859375
2022-11-16,2478.117431640625
2022-11-17,2482.233642578125
2022-11-18,2463.372802734375
2022-11-21,2422.0322265625
2022-11-22,2429.269287109375
2022-11-23,2405.20654296875
2022-11-24,2418.09716796875
2022-11-25,2449.803466796875
2022-11-28,2517.96533203125
2022-11-29,2558.446533203125
2022-11-30,2579.840576171875
2022-12-01,2597.84228515625
2022-12-02,2551.390625
2022-12-05,2557.903564453125
2022-12-06,2531.80615234375
2022-12-07,2496.30029296875
2022-12-08,2495.0791015625
2022-12-09,2489.01806640625
2022-12-12,2507.064697265625
2022-12-13,2496.20947265625
2022-12-14,2485.26416015625
2022-12-15,2506.522216796875
2022-12-16,2464.910400390625
2022-12-19,2515.34228515625
2022-12-20,2508.060302734375
2022-12-21,2494.400634765625
2022-12-22,2467.488525390625
2022-12-23,2385.30517578125
2022-12-26,2430.038330078125
2022-12-27,2444.556884765625
2022-12-28,2439.355712890625
2022-12-29,2462.513427734375
2022-12-30,2477.574951171875
2023-01-02,2456.81396484375
2023-01-03,2460.884765625
2023-01-04,2450.84375
2023-01-05,2503.175048828125
2023-01-06,2480.921875
2023-01-09,2489.787353515625
2023-01-10,2453.33154296875
2023-01-11,2436.777099609375
2023-01-12,2437.229736328125
2023-01-13,2468.1669921875
2023-01-16,2495.44091796875
2023-01-17,2502.904052734375
2023-01-18,2505.7080078125
2023-01-19,2505.346435546875
2023-01-20,2484.449951171875
2023-01-23,2509.9150390625
2023-01-24,2507.47216796875
2023-01-25,2519.322265625
2023-01-27,2475.13232421875
2023-01-30,2444.511962890625
2023-01-31,2499.647216796875
2023-02-01,2467.08154296875
2023-02-02,2407.1064453125
2023-02-03,2401.04541015625
2023-02-06,2437.908203125
2023-02-07,2399.55322265625
2023-02-08,2365.22314453125
2023-02-09,2315.06298828125
2023-02-10,2336.86376953125
2023-02-13,2317.188720703125
2023-02-14,2299.956298828125
2023-02-15,2326.641845703125
2023-02-16,2312.80126953125
2023-02-17,2353.5029296875
2023-02-20,2345.984375
2023-02-21,2339.580322265625
2023-02-22,2319.9951171875
