Date,BOSCHLTD.NS
2019-09-18,12650.3818359375
2019-09-19,12522.3974609375
2019-09-20,13049.708984375
2019-09-23,13757.3564453125
2019-09-24,13542.2236328125
2019-09-25,13083.9462890625
2019-09-26,13136.0224609375
2019-09-27,13006.3662109375
2019-09-30,13066.5712890625
2019-10-01,12308.240234375
2019-10-03,12602.0205078125
2019-10-04,12349.3994140625
2019-10-07,12128.4609375
2019-10-09,12329.0537109375
2019-10-10,12381.87109375
2019-10-11,12201.2548828125
2019-10-14,12399.24609375
2019-10-15,12870.99609375
2019-10-16,13127.1943359375
2019-10-17,13002.2314453125
2019-10-18,13136.9970703125
2019-10-22,13535.90625
2019-10-23,13565.916015625
2019-10-24,13482.1572265625
2019-10-25,13473.4697265625
2019-10-27,13643.8193359375
2019-10-29,14544.861328125
2019-10-30,14480.939453125
2019-10-31,14220.1875
2019-11-01,14240.349609375
2019-11-04,14642.0908203125
2019-11-05,14569.2509765625
2019-11-06,14214.1484375
2019-11-07,14177.7744140625
2019-11-08,14265.248046875
2019-11-11,14244.623046875
2019-11-13,14217.353515625
2019-11-14,14118.544921875
2019-11-15,13981.6884765625
2019-11-18,13981.873046875
2019-11-19,13911.169921875
2019-11-20,13991.953125
2019-11-21,14663.5078125
2019-11-22,15179.0185546875
2019-11-25,15302.587890625
2019-11-26,15419.7470703125
2019-11-27,15437.1669921875
2019-11-28,15060.4189453125
2019-11-29,14998.0751953125
2019-12-02,14756.3251953125
2019-12-03,14547.4619140625
2019-12-04,14540.40234375
2019-12-05,14548.111328125
2019-12-06,14069.39453125
2019-12-09,14139.40234375
2019-12-10,13907.9169921875
2019-12-11,13957.2060546875
2019-12-12,13903.923828125
2019-12-13,14120.4013671875
2019-12-16,13924.919921875
2019-12-17,14085.74609375
2019-12-18,14122.8173828125
2019-12-19,14032.6025390625
2019-12-20,13958.6455078125
2019-12-23,14307.3828125
2019-12-24,14274.447265625
2019-12-26,14241.7431640625
2019-12-27,14411.6748046875
2019-12-30,14577.984375
2019-12-31,14284.5263671875
2020-01-01,14201.0947265625
2020-01-02,14319.1357421875
2020-01-03,14097.1298828125
2020-01-06,13768.1337890625
2020-01-07,13776.68359375
2020-01-08,13497.3955078125
2020-01-09,13824.90234375
2020-01-10,13803.71875
2020-01-13,13742.5830078125
2020-01-14,14060.3359375
2020-01-15,13898.9990234375
2020-01-16,13774.1259765625
2020-01-17,14296.1884765625
2020-01-20,13908.939453125
2020-01-21,13876.55859375
2020-01-22,13622.9619140625
2020-01-23,13912.09765625
2020-01-24,13957.345703125
2020-01-27,13826.7138671875
2020-01-28,13648.048828125
2020-01-29,13692.64453125
2020-01-30,13230.3251953125
2020-01-31,12901.1923828125
2020-02-03,12653.865234375
2020-02-04,13019.6982421875
2020-02-05,12815.7158203125
2020-02-06,13110.658203125
2020-02-07,13187.6787109375
2020-02-10,13084.1767578125
2020-02-11,13192.7431640625
2020-02-12,13359.9814453125
2020-02-13,13641.9150390625
2020-02-14,13578.8759765625
2020-02-17,13816.1689453125
2020-02-18,13521.0859375
2020-02-19,13585.0546875
2020-02-20,13521.1337890625
2020-02-24,13062.623046875
2020-02-25,12818.6416015625
2020-02-26,12348.3310546875
2020-02-27,12235.3994140625
2020-02-28,11268.5322265625
2020-03-02,11566.263671875
2020-03-03,12222.857421875
2020-03-04,12515.8017578125
2020-03-05,12195.587890625
2020-03-06,12059.150390625
2020-03-09,11336.5419921875
2020-03-11,11528.5869140625
2020-03-12,10507.646484375
2020-03-13,10692.2138671875
2020-03-16,10284.755859375
2020-03-17,9727.435546875
2020-03-18,9453.2109375
2020-03-19,8877.169921875
2020-03-20,8949.5478515625
2020-03-23,7815.4423828125
2020-03-24,7764.89990234375
2020-03-25,8558.9541015625
2020-03-26,9167.189453125
2020-03-27,9227.34765625
2020-03-30,8625.431640625
2020-03-31,8729.3974609375
2020-04-01,8580.9736328125
2020-04-03,8191.54345703125
2020-04-07,8602.341796875
2020-04-08,8927.900390625
2020-04-09,9482.013671875
2020-04-13,9314.4970703125
2020-04-15,9778.2568359375
2020-04-16,9644.2802734375
2020-04-17,9978.4775390625
2020-04-20,9908.0048828125
2020-04-21,9297.35546875
2020-04-22,9675.7314453125
2020-04-23,9849.2392578125
2020-04-24,9488.3798828125
2020-04-27,9397.5595703125
2020-04-28,9274.3603515625
2020-04-29,9313.2900390625
2020-04-30,9860.017578125
2020-05-04,9221.865234375
2020-05-05,9213.3173828125
2020-05-06,9164.26171875
2020-05-07,9193.6669921875
2020-05-08,9097.876953125
2020-05-11,9162.310546875
2020-05-12,9074.8818359375
2020-05-13,9097.087890625
2020-05-14,8841.91015625
2020-05-15,8903.697265625
2020-05-18,8427.2529296875
2020-05-19,8500.55859375
2020-05-20,8607.453125
2020-05-21,8684.01171875
2020-05-22,8845.3037109375
2020-05-26,8725.958984375
2020-05-27,8762.61328125
2020-05-28,9172.158203125
2020-05-29,9031.912109375
2020-06-01,9578.31640625
2020-06-02,9754.890625
2020-06-03,10260.365234375
2020-06-04,10180.7431640625
2020-06-05,10673.3984375
2020-06-08,10548.4794921875
2020-06-09,10396.015625
2020-06-10,10039.9384765625
2020-06-11,10018.4765625
2020-06-12,10139.583984375
2020-06-15,9894.3017578125
2020-06-16,9816.9541015625
2020-06-17,9822.7607421875
2020-06-18,9855.4189453125
2020-06-19,10172.7978515625
2020-06-22,10534.77734375
2020-06-23,10533.0107421875
2020-06-24,10592.9375
2020-06-25,10635.4443359375
2020-06-26,10418.453125
2020-06-29,10177.86328125
2020-06-30,10608.5458984375
2020-07-01,10489.0166015625
2020-07-02,11069.9375
2020-07-03,10942.0478515625
2020-07-06,11183.84375
2020-07-07,12525.32421875
2020-07-08,12568.9443359375
2020-07-09,12460.240234375
2020-07-10,12386.888671875
2020-07-13,12876.2919921875
2020-07-14,12307.033203125
2020-07-15,12073.921875
2020-07-16,11903.0615234375
2020-07-17,12252.818359375
2020-07-20,12316.32421875
2020-07-21,12229.2666015625
2020-07-22,12324.2216796875
2020-07-23,12385.8212890625
2020-07-24,12263.5029296875
2020-07-27,11995.275390625
2020-07-28,12267.40625
2020-07-29,12239.8125
2020-07-30,12063.283203125
2020-07-31,12151.3623046875
2020-08-03,11983.19140625
2020-08-04,11958.65234375
2020-08-05,12037.515625
2020-08-06,12237.578125
2020-08-07,12792.0087890625
2020-08-10,12730.51953125
2020-08-11,12421.951171875
2020-08-12,13419.404296875
2020-08-13,13484.544921875
2020-08-14,12836.4990234375
2020-08-17,13014.41015625
2020-08-18,12939.29296875
2020-08-19,12752.90625
2020-08-20,12886.0927734375
2020-08-21,13296.94140625
2020-08-24,13297.3173828125
2020-08-25,13351.0771484375
2020-08-26,13389.478515625
2020-08-27,13249.1728515625
2020-08-28,13119.826171875
2020-08-31,12001.8310546875
2020-09-01,11607.09375
2020-09-02,12132.4892578125
2020-09-03,12236.2197265625
2020-09-04,12041.49609375
2020-09-07,12237.578125
2020-09-08,11964.787109375
2020-09-09,11968.2060546875
2020-09-10,12130.3359375
2020-09-11,12056.2958984375
2020-09-14,12038.8740234375
2020-09-15,12252.423828125
2020-09-16,12304.640625
2020-09-17,12141.6201171875
2020-09-18,12242.1669921875
2020-09-21,12106.357421875
2020-09-22,11609.9501953125
2020-09-23,11941.3720703125
2020-09-24,11605.2177734375
2020-09-25,12110.525390625
2020-09-28,12635.7333984375
2020-09-29,12780.81640625
2020-09-30,12859.8203125
2020-10-01,12692.5859375
2020-10-05,12550.8291015625
2020-10-06,12449.30078125
2020-10-07,12384.4404296875
2020-10-08,12027.7763671875
2020-10-09,11930.4599609375
2020-10-12,11734.98828125
2020-10-13,11388.5791015625
2020-10-14,11310.091796875
2020-10-15,11105.0185546875
2020-10-16,11201.11328125
2020-10-19,11149.181640625
2020-10-20,11141.5458984375
2020-10-21,11003.95703125
2020-10-22,11063.056640625
2020-10-23,11438.6435546875
2020-10-26,11090.828125
2020-10-27,11185.849609375
2020-10-28,11058.2802734375
2020-10-29,11030.275390625
2020-10-30,10874.28125
2020-11-02,10836.5380859375
2020-11-03,11071.58203125
2020-11-04,11054.86328125
2020-11-05,11242.7021484375
2020-11-06,11110.873046875
2020-11-09,10957.5478515625
2020-11-10,11239.517578125
2020-11-11,11463.0419921875
2020-11-12,11141.265625
2020-11-13,10994.310546875
2020-11-14,11098.5556640625
2020-11-17,10884.5859375
2020-11-18,10772.7529296875
2020-11-19,11171.5654296875
2020-11-20,11158.1708984375
2020-11-23,11070.36328125
2020-11-24,12157.3095703125
2020-11-25,12106.5439453125
2020-11-26,11966.7080078125
2020-11-27,12003.796875
2020-12-01,12415.7705078125
2020-12-02,12457.8701171875
2020-12-03,12182.31640625
2020-12-04,12288.107421875
2020-12-07,12584.7822265625
2020-12-08,12406.77734375
2020-12-09,12653.109375
2020-12-10,12371.0458984375
2020-12-11,12328.802734375
2020-12-14,12353.4853515625
2020-12-15,12397.9736328125
2020-12-16,12479.646484375
2020-12-17,12507.08984375
2020-12-18,12366.31640625
2020-12-21,11659.638671875
2020-12-22,11821.859375
2020-12-23,11844.9482421875
2020-12-24,11882.224609375
2020-12-28,12026.8388671875
2020-12-29,12020.6103515625
2020-12-30,12006.091796875
2020-12-31,11975.0439453125
2021-01-01,12162.9755859375
2021-01-04,12489.1552734375
2021-01-05,12582.0654296875
2021-01-06,12459.7431640625
2021-01-07,12984.953125
2021-01-08,12978.302734375
2021-01-11,13037.4033203125
2021-01-12,13699.078125
2021-01-13,13843.6904296875
2021-01-14,13853.1982421875
2021-01-15,13829.41015625
2021-01-18,13594.1748046875
2021-01-19,14220.2119140625
2021-01-20,14875.4697265625
2021-01-21,14804.380859375
2021-01-22,14677.421875
2021-01-25,14870.1318359375
2021-01-27,14557.4404296875
2021-01-28,14772.490234375
2021-01-29,14356.0224609375
2021-02-01,15164.51171875
2021-02-02,15483.4765625
2021-02-03,15502.0224609375
2021-02-04,15322.33203125
2021-02-05,15150.9306640625
2021-02-08,15622.189453125
2021-02-09,15289.1279296875
2021-02-10,15251.943359375
2021-02-11,15194.3896484375
2021-02-12,14625.6259765625
2021-02-15,14709.21875
2021-02-16,14592.14453125
2021-02-17,14793.8916015625
2021-02-18,14817.8681640625
2021-02-19,14593.875
2021-02-22,13982.4052734375
2021-02-23,13808.1923828125
2021-02-24,14017.4345703125
2021-02-25,14151.41796875
2021-02-26,13913.3759765625
2021-03-01,14263.0625
2021-03-02,14470.6650390625
2021-03-03,14280.201171875
2021-03-04,14273.6474609375
2021-03-05,13960.30078125
2021-03-08,14013.8759765625
2021-03-09,14047.919921875
2021-03-10,14046.5625
2021-03-12,13949.248046875
2021-03-15,14039.7255859375
2021-03-16,13879.283203125
2021-03-17,13696.9697265625
2021-03-18,13317.3583984375
2021-03-19,13606.7734375
2021-03-22,13440.2900390625
2021-03-23,13413.4091796875
2021-03-24,13128.44140625
2021-03-25,12820.435546875
2021-03-26,12882.8623046875
2021-03-30,13352.99609375
2021-03-31,13195.4580078125
2021-04-01,13280.22265625
2021-04-05,13146.05078125
2021-04-06,13231.7509765625
2021-04-07,13641.6630859375
2021-04-08,13777.84765625
2021-04-09,13572.2607421875
2021-04-12,12814.76953125
2021-04-13,13007.7119140625
2021-04-15,12782.595703125
2021-04-16,12977.7412109375
2021-04-19,12656.48046875
2021-04-20,12566.4248046875
2021-04-22,12653.998046875
2021-04-23,12680.5517578125
2021-04-26,12641.2607421875
2021-04-27,12702.2802734375
2021-04-28,12956.24609375
2021-04-29,12711.318359375
2021-04-30,12652.78125
2021-05-03,12658.916015625
2021-05-04,12478.7099609375
2021-05-05,12497.8173828125
2021-05-06,12753.609375
2021-05-07,12768.3603515625
2021-05-10,12970.4833984375
2021-05-11,13304.291015625
2021-05-12,13388.5869140625
2021-05-14,12899.1591796875
2021-05-17,13317.6396484375
2021-05-18,13534.654296875
2021-05-19,13843.7392578125
2021-05-20,14841.4716796875
2021-05-21,14319.166015625
2021-05-24,14230.3271484375
2021-05-25,14077.658203125
2021-05-26,13939.0859375
2021-05-27,14112.875
2021-05-28,14147.1083984375
2021-05-31,14289.5224609375
2021-06-01,14150.947265625
2021-06-02,14332.8408203125
2021-06-03,14566.3408203125
2021-06-04,14645.763671875
2021-06-07,14657.37890625
2021-06-08,14900.10546875
2021-06-09,14824.330078125
2021-06-10,14786.0234375
2021-06-11,14910.265625
2021-06-14,14905.9111328125
2021-06-15,14854.396484375
2021-06-16,14827.8447265625
2021-06-17,14423.78515625
2021-06-18,14247.185546875
2021-06-21,14139.990234375
2021-06-22,14169.7265625
2021-06-23,14109.73828125
2021-06-24,14002.4482421875
2021-06-25,14121.0224609375
2021-06-28,14191.9267578125
2021-06-29,14073.2568359375
2021-06-30,14072.8349609375
2021-07-01,14224.98828125
2021-07-02,14384.35546875
2021-07-05,14720.2255859375
2021-07-06,14403.9296875
2021-07-07,14516.04296875
2021-07-08,14305.255859375
2021-07-09,14329.3759765625
2021-07-12,14363.064453125
2021-07-13,14380.6181640625
2021-07-14,14505.9443359375
2021-07-15,14473.62109375
2021-07-16,14427.427734375
2021-07-19,14361.8857421875
2021-07-20,14199.3310546875
2021-07-22,14285.255859375
2021-07-23,14207.919921875
2021-07-26,14138.0361328125
2021-07-27,14192.2998046875
2021-07-28,14167.009765625
2021-07-29,14092.7373046875
2021-07-30,14125.7216796875
2021-08-02,14438.8916015625
2021-08-03,14380.99609375
2021-08-04,14585.9228515625
2021-08-05,14039.41796875
2021-08-06,14062.5390625
2021-08-09,13882.9521484375
2021-08-10,13630.6025390625
2021-08-11,13505.2783203125
2021-08-12,13501.646484375
2021-08-13,13624.1845703125
2021-08-16,13406.56640625
2021-08-17,13206.970703125
2021-08-18,13191.4462890625
2021-08-20,12906.5390625
2021-08-23,12882.19140625
2021-08-24,13102.5009765625
2021-08-25,13085.279296875
2021-08-26,12880.1630859375
2021-08-27,12874.8310546875
2021-08-30,13047.765625
2021-08-31,13079.09765625
2021-09-01,13222.8251953125
2021-09-02,13292.7529296875
2021-09-03,13504.900390625
2021-09-06,13482.865234375
2021-09-07,13552.275390625
2021-09-08,13468.6630859375
2021-09-09,13522.1240234375
2021-09-13,13746.20703125
2021-09-14,13748.943359375
2021-09-15,13759.5146484375
2021-09-16,14419.546875
2021-09-17,14227.40625
2021-09-20,14301.5341796875
2021-09-21,14319.7978515625
2021-09-22,14440.2138671875
2021-09-23,14504.1982421875
2021-09-24,14396.6142578125
2021-09-27,14907.634765625
2021-09-28,14849.501953125
2021-09-29,14757.9609375
2021-09-30,14603.4755859375
2021-10-01,14578.0419921875
2021-10-04,14607.81640625
2021-10-05,14602.4384765625
2021-10-06,16304.8466796875
2021-10-07,16527.609375
2021-10-08,16700.734375
2021-10-11,16788.171875
2021-10-12,17075.10546875
2021-10-13,16901.888671875
2021-10-14,16858.3359375
2021-10-18,16665.62890625
2021-10-19,16286.9658203125
2021-10-20,16180.23046875
2021-10-21,16154.328125
2021-10-22,15978.228515625
2021-10-25,15674.5419921875
2021-10-26,16063.6826171875
2021-10-27,15985.919921875
2021-10-28,15771.462890625
2021-10-29,15998.091796875
2021-11-01,16574.607421875
2021-11-02,16746.884765625
2021-11-03,16736.927734375
2021-11-04,16779.0625
2021-11-08,17218.455078125
2021-11-09,17705.931640625
2021-11-10,17727.349609375
2021-11-11,17222.65625
2021-11-12,17520.728515625
2021-11-15,17246.71875
2021-11-16,17569.515625
2021-11-17,17828.84765625
2021-11-18,16778.873046875
2021-11-22,15981.248046875
2021-11-23,16329.763671875
2021-11-24,16049.9990234375
2021-11-25,15920.61328125
2021-11-26,15266.8115234375
2021-11-29,15385.19921875
2021-11-30,15258.412109375
2021-12-01,15407.47265625
2021-12-02,15704.5048828125
2021-12-03,15571.4404296875
2021-12-06,15212.736328125
2021-12-07,15379.6318359375
2021-12-08,15755.0419921875
2021-12-09,15743.8603515625
2021-12-10,15855.1689453125
2021-12-13,15799.06640625
2021-12-14,15922.1240234375
2021-12-15,15749.7548828125
2021-12-16,15565.025390625
2021-12-17,15194.9013671875
2021-12-20,14772.9189453125
2021-12-21,15370.572265625
2021-12-22,15534.4482421875
2021-12-23,15908.7265625
2021-12-24,15556.060546875
2021-12-27,15687.990234375
2021-12-28,15741.12109375
2021-12-29,15737.2041015625
2021-12-30,15922.4541015625
2021-12-31,16345.3349609375
2022-01-03,16319.5224609375
2022-01-04,16253.1787109375
2022-01-05,16356.7490234375
2022-01-06,16302.2060546875
2022-01-07,16119.595703125
2022-01-10,16438.85546875
2022-01-11,16313.6259765625
2022-01-12,16425.361328125
2022-01-13,16417.384765625
2022-01-14,16501.755859375
2022-01-17,16696.443359375
2022-01-18,16222.3203125
2022-01-19,16014.796875
2022-01-20,15871.0693359375
2022-01-21,15543.6484375
2022-01-24,15155.7841796875
2022-01-25,15353.7744140625
2022-01-27,15319.2353515625
2022-01-28,15378.595703125
2022-01-31,15603.2451171875
2022-02-01,15877.0634765625
2022-02-02,15757.4013671875
2022-02-03,15651.9892578125
2022-02-04,15507.3642578125
2022-02-07,15158.236328125
2022-02-08,15154.462890625
2022-02-09,15307.1083984375
2022-02-10,15698.5126953125
2022-02-11,15344.998046875
2022-02-14,14933.4453125
2022-02-15,15143.326171875
2022-02-16,15096.2353515625
2022-02-17,15102.228515625
2022-02-18,14963.501953125
2022-02-21,14898.38671875
2022-02-22,15071.2275390625
2022-02-23,15053.5322265625
2022-02-24,14171.3974609375
2022-02-25,14715.587890625
2022-02-28,14862.3359375
2022-03-02,14645.2353515625
2022-03-03,14316.115234375
2022-03-04,13902.2509765625
2022-03-07,13368.58203125
2022-03-08,13847.5615234375
2022-03-09,13423.552734375
2022-03-10,13502.3056640625
2022-03-11,13413.83203125
2022-03-14,13233.630859375
2022-03-15,13137.84375
2022-03-16,13288.978515625
2022-03-17,13764.7529296875
2022-03-21,13446.95703125
2022-03-22,13501.4560546875
2022-03-23,13390.1923828125
2022-03-24,13357.115234375
2022-03-25,13261.84765625
2022-03-28,13236.3203125
2022-03-29,13313.232421875
2022-03-30,13644.7119140625
2022-03-31,13625.791015625
2022-04-01,13734.5517578125
2022-04-04,14024.79296875
2022-04-05,14056.3115234375
2022-04-06,14155.5419921875
2022-04-07,14132.421875
2022-04-08,14190.130859375
2022-04-11,14114.3505859375
2022-04-12,13827.3671875
2022-04-13,13742.29296875
2022-04-18,13752.9091796875
2022-04-19,13332.3427734375
2022-04-20,13562.373046875
2022-04-21,13813.5419921875
2022-04-22,13684.9609375
2022-04-25,13363.3916015625
2022-04-26,13704.5439453125
2022-04-27,13576.9052734375
2022-04-28,13571.7158203125
2022-04-29,13675.9013671875
2022-05-02,13646.599609375
2022-05-04,13368.771484375
2022-05-05,13351.3115234375
2022-05-06,13069.4248046875
2022-05-09,12846.56640625
2022-05-10,12760.2646484375
2022-05-11,12640.318359375
2022-05-12,12389.62109375
2022-05-13,12361.404296875
2022-05-16,12466.015625
2022-05-17,12861.90234375
2022-05-18,13387.73828125
2022-05-19,12639.751953125
2022-05-20,13377.263671875
2022-05-23,13365.1826171875
2022-05-24,13268.3125
2022-05-25,12965.5224609375
2022-05-26,13084.478515625
2022-05-27,13387.2666015625
2022-05-30,13624.1396484375
2022-05-31,13804.0576171875
2022-06-01,13718.982421875
2022-06-02,13933.818359375
2022-06-03,13539.7236328125
2022-06-06,13561.240234375
2022-06-07,13326.6796875
2022-06-08,13315.21484375
2022-06-09,13553.92578125
2022-06-10,13415.7666015625
2022-06-13,13080.27734375
2022-06-14,13020.3046875
2022-06-15,13090.375
2022-06-16,12787.7734375
2022-06-17,12579.44921875
2022-06-20,12538.3505859375
2022-06-21,12893.1865234375
2022-06-22,12681.46484375
2022-06-23,13043.9443359375
2022-06-24,13463.7548828125
2022-06-27,13771.736328125
2022-06-28,13831.708984375
2022-06-29,14649.24609375
2022-06-30,14372.3603515625
2022-07-01,14803.353515625
2022-07-04,15041.0751953125
2022-07-05,14754.0458984375
2022-07-06,15200.9404296875
2022-07-07,15260.4423828125
2022-07-08,15231.0439453125
2022-07-11,15623.1103515625
2022-07-12,15583.4267578125
2022-07-13,15446.0693359375
2022-07-14,15210.302734375
2022-07-15,15614.2373046875
2022-07-18,15549.44140625
2022-07-19,15588.9169921875
2022-07-20,15569.3447265625
2022-07-21,15558.5625
2022-07-22,15988.5302734375
2022-07-25,15685.11328125
2022-07-26,15547.919921875
2022-07-27,15609.8193359375
2022-07-28,15744.8291015625
2022-07-29,16261.6826171875
2022-08-01,16768.60546875
2022-08-02,16913.6875
2022-08-03,16436.546875
2022-08-04,16685.376953125
2022-08-05,16531.556640625
2022-08-08,16450.466796875
2022-08-10,16374.2705078125
2022-08-11,16558.16015625
2022-08-12,16399.587890625
2022-08-16,17143.798828125
2022-08-17,17061.0
2022-08-18,16726.658203125
2022-08-19,16509.279296875
2022-08-22,16236.8369140625
2022-08-23,16430.0390625
2022-08-24,16399.587890625
2022-08-25,16347.5693359375
2022-08-26,16391.2265625
2022-08-29,16208.5693359375
2022-08-30,16664.759765625
2022-09-01,16781.623046875
2022-09-02,16691.41015625
2022-09-05,16713.26171875
2022-09-06,16586.1875
2022-09-07,16446.048828125
2022-09-08,16384.005859375
2022-09-09,16324.103515625
2022-09-12,16378.685546875
2022-09-13,16611.83984375
2022-09-14,16645.140625
2022-09-15,16476.212890625
2022-09-16,16089.05078125
2022-09-19,16015.4638671875
2022-09-20,16030.6650390625
2022-09-21,15839.7431640625
2022-09-22,15764.58984375
2022-09-23,15413.7666015625
2022-09-26,15064.701171875
2022-09-27,15020.33203125
2022-09-28,14877.8173828125
2022-09-29,14888.4580078125
2022-09-30,15025.6513671875
2022-10-03,14839.48046875
2022-10-04,15111.3505859375
2022-10-06,15149.876953125
2022-10-07,15073.630859375
2022-10-10,14971.49609375
2022-10-11,14795.1591796875
2022-10-12,14879.00390625
2022-10-13,14768.0322265625
2022-10-14,14696.064453125
2022-10-17,14791.7373046875
2022-10-18,14887.6982421875
2022-10-19,14894.25390625
2022-10-20,14985.7001953125
2022-10-21,14779.4345703125
2022-10-24,14843.5185546875
2022-10-25,14865.5595703125
2022-10-27,14957.53125
2022-10-28,15310.25390625
2022-10-31,15665.7802734375
2022-11-01,15770.95703125
2022-11-02,15751.005859375
2022-11-03,15731.6220703125
2022-11-04,15507.7314453125
2022-11-07,15625.494140625
2022-11-09,16364.1025390625
2022-11-10,15974.3720703125
2022-11-11,15931.5234375
2022-11-14,15981.6865234375
2022-11-15,16047.625
2022-11-16,15842.6416015625
2022-11-17,15869.767578125
2022-11-18,15710.4345703125
2022-11-21,15541.0791015625
2022-11-22,15602.6455078125
2022-11-23,15816.8935546875
2022-11-24,15808.009765625
2022-11-25,16091.423828125
2022-11-28,16126.5771484375
2022-11-29,15957.078125
2022-11-30,16155.8408203125
2022-12-01,16188.14453125
2022-12-02,16287.8125
2022-12-05,16340.4423828125
2022-12-06,16423.625
2022-12-07,16236.6943359375
2022-12-08,16583.763671875
2022-12-09,16642.669921875
2022-12-12,16516.54296875
2022-12-13,16700.53125
2022-12-14,16709.130859375
2022-12-15,16782.76171875
2022-12-16,16598.39453125
2022-12-19,16655.0703125
2022-12-20,16722.85546875
2022-12-21,16541.388671875
2022-12-22,16383.248046875
2022-12-23,16008.6220703125
2022-12-26,16418.78125
2022-12-27,16362.1552734375
2022-12-28,16426.474609375
2022-12-29,16234.3681640625
2022-12-30,16402.67578125
2023-01-02,16312.8447265625
2023-01-03,16278.736328125
2023-01-04,16016.177734375
2023-01-05,16158.025390625
2023-01-06,16214.0830078125
2023-01-09,16361.9169921875
2023-01-10,16537.11328125
2023-01-11,16485.095703125
2023-01-12,16511.748046875
2023-01-13,16467.947265625
2023-01-16,16236.2177734375
2023-01-17,16150.7578125
2023-01-18,16211.515625
2023-01-19,16285.3369140625
2023-01-20,16108.478515625
2023-01-23,16081.4482421875
2023-01-24,16198.6904296875
2023-01-25,15885.96484375
2023-01-27,15862.9248046875
2023-01-30,15762.78515625
2023-01-31,16178.8330078125
2023-02-01,16263.8193359375
2023-02-02,16311.9404296875
2023-02-03,16546.376953125
2023-02-06,16578.77734375
2023-02-07,16545.853515625
2023-02-08,16576.779296875
2023-02-09,16650.26953125
2023-02-10,16625.7578125
2023-02-13,16539.396484375
2023-02-14,16543.484375
2023-02-15,16964.232421875
2023-02-16,17230.259765625
2023-02-17,17115.583984375
2023-02-20,17275.958984375
2023-02-21,17554.2890625
2023-02-22,17588.529296875
2023-02-23,17589.251953125
2023-02-24,17106.697265625
2023-02-27,17172.060546875
2023-02-28,17285.302734375
2023-03-01,17579.21484375
2023-03-02,17462.033203125
2023-03-03,17273.296875
2023-03-06,17380.96875
2023-03-08,17984.255859375
2023-03-09,17741.15234375
2023-03-10,17662.826171875
2023-03-13,17256.34375
2023-03-14,17291.546875
2023-03-15,17330.78125
2023-03-16,17402.580078125
2023-03-17,17398.015625
2023-03-20,17422.701171875
2023-03-21,17644.048828125
2023-03-22,17696.345703125
2023-03-23,17699.806640625
2023-03-24,17723.671875
2023-03-27,17617.25
2023-03-28,17800.078125
2023-03-29,18227.451171875
2023-03-31,18604.685546875
2023-04-03,18666.494140625
2023-04-05,18386.3671875
2023-04-06,18052.498046875
2023-04-10,17810.26171875
2023-04-11,17869.763671875
2023-04-12,18024.1640625
2023-04-13,18160.12109375
2023-04-17,18139.1328125
2023-04-18,18070.98828125
2023-04-19,17947.994140625
2023-04-20,18000.19921875
2023-04-21,18025.5546875
2023-04-24,17992.1328125
2023-04-25,18034.5859375
2023-04-26,18212.03515625
2023-04-27,18362.548828125
2023-04-28,18606.55859375
2023-05-02,19016.1640625
2023-05-03,18554.44921875
2023-05-04,18435.015625
2023-05-05,18561.416015625
2023-05-08,18548.73828125
2023-05-09,18466.806640625
2023-05-10,18590.134765625
2023-05-11,18704.580078125
2023-05-12,18228.55859375
2023-05-15,18469.400390625
2023-05-16,18256.794921875
2023-05-17,18379.69140625
2023-05-18,18263.375
2023-05-19,18138.173828125
2023-05-22,18086.30859375
2023-05-23,18109.697265625
2023-05-24,18010.4765625
2023-05-25,18039.1953125
2023-05-26,18193.404296875
2023-05-29,17573.2109375
2023-05-30,17808.4375
2023-05-31,17834.849609375
2023-06-01,17867.123046875
2023-06-02,18010.234375
2023-06-05,18127.078125
2023-06-06,18133.708984375
2023-06-07,18224.041015625
2023-06-08,18025.509765625
2023-06-09,18017.34375
2023-06-12,18244.40625
2023-06-13,18307.125
2023-06-14,18318.84375
2023-06-15,18272.787109375
2023-06-16,18245.220703125
2023-06-19,18195.322265625
2023-06-20,18305.732421875
2023-06-21,18443.12890625
2023-06-22,18133.46875
2023-06-23,17881.48046875
2023-06-26,17854.060546875
2023-06-27,17838.8828125
2023-06-28,17981.853515625
2023-06-30,18290.076171875
2023-07-03,18264.81640625
2023-07-04,18300.8828125
2023-07-05,18405.53125
2023-07-06,18743.91015625
2023-07-07,18960.884765625
2023-07-10,18476.31640625
2023-07-11,18536.251953125
2023-07-12,18744.966796875
2023-07-13,18375.2734375
2023-07-14,18424.5
2023-07-17,18490.341796875
2023-07-18,18699.087890625
2023-07-19,18619.107421875
2023-07-20,18577.390625
2023-07-21,18430.443359375
2023-07-24,18544.1015625
2023-07-25,18539.71484375
2023-07-26,18659.07421875
2023-07-27,18409.583984375
2023-07-28,18474.501953125
2023-07-31,18491.513671875
2023-08-01,18516.41796875
2023-08-02,17801.333984375
2023-08-03,17779.3515625
2023-08-04,17795.923828125
2023-08-07,17737.291015625
2023-08-08,17698.154296875
2023-08-09,17848.171875
2023-08-10,17723.158203125
2023-08-11,17695.623046875
2023-08-14,17642.7890625
2023-08-16,17726.763671875
2023-08-17,17750.548828125
2023-08-18,17826.529296875
2023-08-21,17802.306640625
2023-08-22,17898.517578125
2023-08-23,17907.875
2023-08-24,17900.46484375
2023-08-25,17818.001953125
