Date,IRCTC.NS
2023-08-02,625.0155639648438
2023-08-03,647.017333984375
2023-08-04,640.5001220703125
2023-08-07,640.7451171875
2023-08-08,629.7687377929688
2023-08-09,635.697998046875
2023-08-10,633.5418701171875
2023-08-11,649.2714233398438
2023-08-14,636.6780395507812
2023-08-16,628.543701171875
2023-08-17,636.1389770507812
2023-08-18,632.5016479492188
2023-08-21,639.4814453125
2023-08-22,640.6611328125
2023-08-23,638.6458129882812
2023-08-24,648.42724609375
2023-08-25,647.10009765625
2023-08-28,666.6138916015625
2023-08-29,661.1087646484375
2023-08-30,661.157958984375
2023-08-31,660.6172485351562
2023-09-01,676.690185546875
2023-09-04,691.3379516601562
2023-09-05,690.0108032226562
2023-09-06,696.4989624023438
2023-09-07,695.2701416015625
2023-09-08,713.2601928710938
2023-09-11,705.2482299804688
2023-09-12,676.5428466796875
2023-09-13,675.3631591796875
2023-09-14,684.6039428710938
2023-09-15,683.86669921875
2023-09-18,677.67333984375
2023-09-20,667.0562744140625
2023-09-21,659.9290771484375
2023-09-22,652.1137084960938
2023-09-25,677.52587890625
2023-09-26,670.0054321289062
2023-09-27,670.4478149414062
2023-09-28,660.7155151367188
2023-09-29,669.3173217773438
2023-10-03,691.6328125
2023-10-04,692.1243286132812
2023-10-05,707.2635498046875
2023-10-06,707.6075439453125
2023-10-09,690.9446411132812
2023-10-10,693.7464599609375
2023-10-11,692.6650390625
2023-10-12,688.388671875
2023-10-13,692.22265625
2023-10-16,691.4362182617188
2023-10-17,702.4956665039062
2023-10-18,691.9276733398438
2023-10-19,687.7988891601562
2023-10-20,680.3766479492188
2023-10-23,654.9154663085938
2023-10-25,646.9035034179688
2023-10-26,634.1237182617188
2023-10-27,648.1815185546875
2023-10-30,652.0645751953125
2023-10-31,654.0798950195312
2023-11-01,641.7915649414062
2023-11-02,644.2001342773438
2023-11-03,652.3594970703125
2023-11-06,660.125732421875
2023-11-07,669.5630493164062
2023-11-08,665.4342651367188
2023-11-09,659.1918334960938
2023-11-10,661.0596923828125
2023-11-13,659.6341552734375
2023-11-15,665.8765869140625
2023-11-16,668.1376953125
2023-11-17,697.9356689453125
2023-11-20,691.9661865234375
2023-11-21,699.5144653320312
2023-11-22,690.6835327148438
2023-11-23,690.6835327148438
2023-11-24,683.579345703125
2023-11-28,687.526123046875
2023-11-29,691.1768798828125
2023-11-30,696.3569946289062
2023-12-01,691.9661865234375
2023-12-04,711.2560424804688
2023-12-05,705.58251953125
2023-12-06,730.64453125
2023-12-07,747.7142333984375
2023-12-08,739.5740356445312
2023-12-11,751.9569702148438
2023-12-12,760.3439331054688
2023-12-13,767.5960693359375
2023-12-14,780.521728515625
2023-12-15,770.4574584960938
2023-12-18,867.44921875
2023-12-19,870.3599243164062
2023-12-20,804.3009643554688
2023-12-21,856.6942138671875
2023-12-22,849.4420776367188
2023-12-26,858.2236938476562
2023-12-27,855.9542236328125
2023-12-28,852.6488647460938
2023-12-29,875.6880493164062
2024-01-01,879.980224609375
2024-01-02,874.4053955078125
2024-01-03,887.2816162109375
2024-01-04,889.5510864257812
2024-01-05,893.8431396484375
2024-01-08,904.3514404296875
2024-01-09,906.5714721679688
2024-01-10,929.1666870117188
2024-01-11,927.7853393554688
2024-01-12,938.540283203125
2024-01-15,954.5247192382812
2024-01-16,937.0109252929688
2024-01-17,922.2598876953125
2024-01-18,914.9089965820312
2024-01-19,970.7063598632812
2024-01-23,922.9011840820312
2024-01-24,957.6820068359375
2024-01-25,957.3860473632812
2024-01-29,968.7329711914062
2024-01-30,951.21923828125
2024-01-31,964.1942138671875
2024-02-01,950.4791870117188
2024-02-02,954.6233520507812
2024-02-05,934.0508422851562
2024-02-06,952.4032592773438
2024-02-07,942.0430297851562
2024-02-08,931.7813720703125
2024-02-09,926.650634765625
2024-02-12,888.120361328125
2024-02-13,898.3325805664062
2024-02-14,916.8331298828125
2024-02-15,938.8362426757812
2024-02-16,928.1306762695312
2024-02-19,934.3468017578125
2024-02-20,939.2310180664062
2024-02-21,913.428955078125
2024-02-22,923.197265625
2024-02-23,952.0086059570312
2024-02-26,955.5113525390625
2024-02-27,940.0696411132812
2024-02-28,911.7515258789062
2024-02-29,915.0570678710938
2024-03-01,916.9317626953125
2024-03-04,925.5159301757812
2024-03-05,923.34521484375
2024-03-06,916.68505859375
2024-03-07,924.7266235351562
2024-03-11,926.1079711914062
2024-03-12,908.6929321289062
2024-03-13,868.9292602539062
2024-03-14,886.788330078125
2024-03-15,900.3553466796875
2024-03-18,906.670166015625
2024-03-19,894.3366088867188
2024-03-20,889.8964233398438
2024-03-21,922.3092041015625
2024-03-22,916.3397216796875
2024-03-26,916.3890380859375
2024-03-27,917.5731201171875
2024-03-28,917.326416015625
2024-04-01,957.2380981445312
2024-04-02,990.440185546875
2024-04-03,1001.1458129882812
2024-04-04,984.8654174804688
2024-04-05,989.6015625
2024-04-08,1001.2937622070312
2024-04-09,997.001708984375
2024-04-10,1009.3846435546875
2024-04-12,1043.5736083984375
2024-04-15,1015.798095703125
2024-04-16,1002.921875
2024-04-18,979.7346801757812
2024-04-19,978.7973022460938
2024-04-22,986.7400512695312
2024-04-23,1002.7738037109375
2024-04-24,1011.703369140625
2024-04-25,1014.120849609375
2024-04-26,1030.5491943359375
2024-04-29,1031.3385009765625
2024-04-30,1024.925048828125
2024-05-02,1042.241455078125
2024-05-03,1038.442626953125
2024-05-06,1008.5952758789062
2024-05-07,980.2772216796875
2024-05-08,994.0416259765625
2024-05-09,972.9757080078125
2024-05-10,982.2999877929688
2024-05-13,976.9718627929688
2024-05-14,1012.986083984375
2024-05-15,1014.95947265625
2024-05-16,1026.6517333984375
2024-05-17,1079.1436767578125
2024-05-21,1100.7030029296875
2024-05-22,1111.0137939453125
2024-05-23,1107.1656494140625
2024-05-24,1094.28955078125
2024-05-27,1086.59326171875
2024-05-28,1068.684814453125
2024-05-29,1029.0198974609375
2024-05-30,1011.703369140625
2024-05-31,1006.7698974609375
2024-06-03,1040.2186279296875
2024-06-04,899.9112548828125
2024-06-05,906.670166015625
2024-06-06,960.3461303710938
2024-06-07,964.7369384765625
2024-06-10,964.8848876953125
2024-06-11,1006.4739379882812
2024-06-12,1013.2820434570312
2024-06-13,1004.0071411132812
2024-06-14,1004.6484985351562
2024-06-18,1018.65966796875
2024-06-19,1001.1458129882812
2024-06-20,1002.0831298828125
2024-06-21,998.8270874023438
2024-06-24,996.8043823242188
2024-06-25,981.85595703125
2024-06-26,977.2678833007812
2024-06-27,978.0572509765625
2024-06-28,976.0838623046875
2024-07-01,979.6358642578125
2024-07-02,993.202880859375
2024-07-03,990.8842163085938
2024-07-04,992.6602172851562
2024-07-05,1012.5420532226562
2024-07-08,1031.683837890625
2024-07-09,1014.219482421875
2024-07-10,1008.2499389648438
2024-07-11,1015.6995239257812
2024-07-12,1029.1678466796875
2024-07-15,1024.0863037109375
2024-07-16,1015.3048095703125
2024-07-18,996.8043823242188
2024-07-19,975.935791015625
2024-07-22,992.8575439453125
2024-07-23,959.9515380859375
2024-07-24,961.2341918945312
2024-07-25,956.2514038085938
2024-07-26,971.0517578125
2024-07-29,978.254638671875
2024-07-30,976.42919921875
2024-07-31,974.5051879882812
2024-08-01,967.4503173828125
2024-08-02,953.5379638671875
2024-08-05,913.182373046875
2024-08-06,906.9168701171875
2024-08-07,918.4611206054688
2024-08-08,913.478271484375
2024-08-09,914.613037109375
2024-08-12,912.0969848632812
2024-08-13,906.22607421875
2024-08-14,897.7406005859375
2024-08-16,912.4423217773438
2024-08-19,925.2199096679688
2024-08-20,918.609130859375
2024-08-21,922.3585815429688
2024-08-22,926.8973999023438
2024-08-23,914.9072875976562
2024-08-26,922.5372924804688
2024-08-27,921.9428100585938
2024-08-28,918.5736694335938
2024-08-29,914.6595458984375
2024-08-30,924.3209228515625
2024-09-02,928.4827270507812
2024-09-03,935.5678100585938
2024-09-04,930.6627807617188
2024-09-05,936.6577758789062
2024-09-06,927.9873046875
2024-09-09,918.5736694335938
2024-09-10,921.6454467773438
2024-09-11,914.8577270507812
2024-09-12,922.8840942382812
2024-09-13,928.3836669921875
2024-09-16,927.244140625
2024-09-17,924.6182250976562
2024-09-18,897.3186645507812
2024-09-19,875.6177368164062
2024-09-20,886.1213989257812
2024-09-23,901.9263916015625
2024-09-24,903.4127807617188
2024-09-25,893.0577392578125
2024-09-26,898.5077514648438
2024-09-27,916.4927978515625
2024-09-30,920.1095581054688
2024-10-01,922.6859741210938
2024-10-03,878.3427124023438
2024-10-04,864.8168334960938
2024-10-07,849.903564453125
2024-10-08,867.1453857421875
2024-10-09,871.5549926757812
2024-10-10,874.6268310546875
2024-10-11,881.1172485351562
2024-10-14,876.9554443359375
2024-10-15,887.1618041992188
2024-10-16,884.486328125
2024-10-17,863.8258666992188
2024-10-18,872.9918212890625
2024-10-21,850.9935913085938
2024-10-22,823.8426513671875
2024-10-23,821.11767578125
2024-10-24,822.6040649414062
2024-10-25,804.7180786132812
2024-10-28,813.5867309570312
2024-10-29,817.3521728515625
2024-10-30,831.7699584960938
2024-10-31,813.83447265625
2024-11-01,824.1895141601562
2024-11-04,808.7808227539062
2024-11-05,821.5635375976562
2024-11-06,849.5567626953125
2024-11-07,836.377685546875
2024-11-08,824.9326782226562
2024-11-11,828.5989990234375
2024-11-12,804.272216796875
2024-11-13,794.1154174804688
2024-11-14,796.3062744140625
2024-11-18,793.8165893554688
2024-11-19,796.8042602539062
2024-11-21,790.5799560546875
2024-11-22,805.2692260742188
2024-11-25,808.7548217773438
2024-11-26,811.5930786132812
2024-11-27,819.2115478515625
2024-11-28,810.9955444335938
2024-11-29,812.5889892578125
2024-12-02,813.13671875
2024-12-03,828.4234619140625
2024-12-04,829.22021484375
2024-12-05,833.40283203125
2024-12-06,827.1785888671875
2024-12-09,830.265869140625
2024-12-10,831.5604858398438
2024-12-11,851.92626953125
2024-12-12,836.4403686523438
2024-12-13,832.0086669921875
2024-12-16,839.0296020507812
2024-12-17,823.394287109375
2024-12-18,809.651123046875
2024-12-19,802.2318115234375
2024-12-20,781.01953125
2024-12-23,784.9533081054688
2024-12-24,785.55078125
2024-12-26,779.1771850585938
2024-12-27,776.0401611328125
2024-12-30,765.7825927734375
2024-12-31,783.6586303710938
2025-01-01,785.650390625
2025-01-02,791.2273559570312
2025-01-03,793.0198974609375
2025-01-06,767.1767578125
2025-01-07,772.2060546875
2025-01-08,766.7286987304688
2025-01-09,760.6537475585938
2025-01-10,775.9406127929688
2025-01-13,743.7735595703125
2025-01-14,754.6287231445312
2025-01-15,756.4212646484375
2025-01-16,760.0562744140625
2025-01-17,775.9903564453125
2025-01-20,787.84130859375
2025-01-21,779.4759521484375
2025-01-22,767.4755859375
2025-01-23,791.9244384765625
2025-01-24,784.2561645507812
2025-01-27,744.6201171875
2025-01-28,746.9603881835938
2025-01-29,759.2595825195312
2025-01-30,775.7911987304688
2025-01-31,818.9127807617188
2025-02-01,791.426513671875
2025-02-03,769.4673461914062
2025-02-04,778.6792602539062
2025-02-05,788.6380615234375
2025-02-06,780.5714111328125
2025-02-07,770.9113159179688
2025-02-10,770.5130004882812
2025-02-11,747.8567504882812
2025-02-12,756.02294921875
2025-02-13,743.275634765625
2025-02-14,729.582275390625
2025-02-17,722.4617919921875
2025-02-18,716.2374877929688
2025-02-19,725.2999877929688
2025-02-20,735.5
2025-02-21,731.0999755859375
2025-02-24,720.3499755859375
2025-02-25,710.3499755859375
2025-02-27,694.3499755859375
2025-02-28,670.9500122070312
2025-03-03,676.5999755859375
2025-03-04,673.8499755859375
2025-03-05,695.1500244140625
2025-03-06,702.3499755859375
2025-03-07,700.6500244140625
2025-03-10,689.7000122070312
2025-03-11,691.1500244140625
2025-03-12,698.2000122070312
2025-03-13,689.0499877929688
2025-03-17,690.6500244140625
2025-03-18,690.6500244140625
2025-03-19,717.6500244140625
2025-03-20,714.8499755859375
2025-03-21,722.2000122070312
2025-03-24,726.9500122070312
2025-03-25,717.1500244140625
2025-03-26,704.4500122070312
2025-03-27,718.0499877929688
2025-03-28,727.5
2025-04-01,724.25
2025-04-02,727.4500122070312
2025-04-03,738.25
2025-04-04,714.0999755859375
2025-04-07,697.4000244140625
2025-04-08,713.9500122070312
2025-04-09,715.2000122070312
2025-04-11,730.7000122070312
2025-04-15,754.5
2025-04-16,760.5999755859375
2025-04-17,769.4000244140625
2025-04-21,774.6500244140625
2025-04-22,774.8499755859375
2025-04-23,784.9500122070312
2025-04-24,777.0499877929688
2025-04-25,751.8499755859375
2025-04-28,764.0499877929688
2025-04-29,762.3499755859375
2025-04-30,751.5
2025-05-02,747.4500122070312
2025-05-05,765.4500122070312
2025-05-06,736.75
2025-05-07,741.5
2025-05-08,727.9500122070312
2025-05-09,722.5499877929688
2025-05-12,763.4500122070312
2025-05-13,764.0
2025-05-14,777.9000244140625
2025-05-15,785.7000122070312
2025-05-16,809.0499877929688
2025-05-19,804.5999755859375
2025-05-20,785.75
2025-05-21,790.2000122070312
2025-05-22,778.8499755859375
2025-05-23,783.0499877929688
2025-05-26,792.9000244140625
2025-05-27,793.1500244140625
2025-05-28,776.3499755859375
2025-05-29,774.7000122070312
2025-05-30,756.0
2025-06-02,766.3499755859375
2025-06-03,771.5
2025-06-04,777.25
2025-06-05,781.25
2025-06-06,779.6500244140625
2025-06-09,787.9000244140625
2025-06-10,788.9000244140625
2025-06-11,783.0
2025-06-12,771.2999877929688
2025-06-13,770.6500244140625
2025-06-16,770.0999755859375
2025-06-17,768.7000122070312
2025-06-18,759.7000122070312
2025-06-19,746.7999877929688
2025-06-20,756.5999755859375
2025-06-23,757.8499755859375
2025-06-24,762.0
2025-06-25,767.5499877929688
2025-06-26,773.0499877929688
2025-06-27,785.25
2025-06-30,781.5
2025-07-01,775.5
2025-07-02,775.5
2025-07-03,778.5
2025-07-04,781.1500244140625
2025-07-07,784.3499755859375
2025-07-08,785.2000122070312
2025-07-09,786.0499877929688
2025-07-10,784.2000122070312
2025-07-11,773.7000122070312
2025-07-14,770.2999877929688
2025-07-15,773.9500122070312
2025-07-16,776.5999755859375
2025-07-17,774.75
2025-07-18,765.2999877929688
2025-07-21,770.4500122070312
2025-07-22,760.5999755859375
2025-07-23,761.9500122070312
2025-07-24,757.1500244140625
2025-07-25,746.25
2025-07-28,730.0999755859375
2025-07-29,735.7999877929688
2025-07-30,736.1500244140625
2025-07-31,726.0499877929688
2025-08-01,719.2000122070312
